mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__fit_intercept,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_model__alpha,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree
0.018122243881225585,0.0015620280464920958,0.007224321365356445,0.00044816419994428685,,{'model__alpha': np.float64(26.96336423973988)},0.0,-3.802542570606497,-0.19992326469215982,-0.7273282423971539,0.0,-0.9459588155391622,1.4528671846901284,41,Ridge,26.96336423973988,,,,,,,,,
0.02010507583618164,0.0034319337334223804,0.008292198181152344,0.0014365360554358807,,{'model__alpha': np.float64(41.45673034122538)},0.0,-3.680767011546048,-0.18445797385595064,-0.7892429945001804,0.0,-0.9308935959804359,1.405144875561616,22,Ridge,41.45673034122538,,,,,,,,,
0.020880842208862306,0.0022966896726545373,0.008875370025634766,0.0007093272722863835,,{'model__alpha': np.float64(95.95484700984768)},0.0,-3.5181506167391614,-0.16053111262023068,-1.0184406925530567,0.0,-0.9394244843824897,1.3437100606263725,39,Ridge,95.95484700984768,,,,,,,,,
0.021010541915893556,0.0036072031532459435,0.008411741256713868,0.00139991552798794,,{'model__alpha': np.float64(32.41558474211007)},0.0,-3.7497581701190397,-0.19329175644330943,-0.750197832836685,0.0,-0.9386495518798068,1.4321682805910398,37,Ridge,32.41558474211007,,,,,,,,,
0.020070457458496095,0.0031439052444263895,0.007907772064208984,0.001965078643113665,,{'model__alpha': np.float64(51.937500537207484)},0.0,-3.6226844812238346,-0.17677473156219414,-0.8351101463593165,0.0,-0.926913871829069,1.3825089138103512,5,Ridge,51.937500537207484,,,,,,,,,
0.019729995727539064,0.0031227733348467,0.006913995742797852,0.0010786456889910212,,{'model__alpha': np.float64(89.61307604207742)},0.0,-3.5247112056825385,-0.16192357946071567,-0.9935494447137776,0.0,-0.9360368459714064,1.3458175168320545,31,Ridge,89.61307604207742,,,,,,,,,
0.01800985336303711,0.004346981051241135,0.007498836517333985,0.001816720402851366,,{'model__alpha': np.float64(39.56964142619781)},0.0,-3.6935205117523067,-0.18610939085656497,-0.7810215679784291,0.0,-0.9321302941174601,1.4101340886376723,26,Ridge,39.56964142619781,,,,,,,,,
0.018485879898071288,0.003500568881648709,0.008003759384155273,0.0017254177363814566,,{'model__alpha': np.float64(16.971079657926744)},0.0,-3.9286166320017433,-0.21547453601456046,-0.6880264624399113,0.0,-0.9664235260912429,1.5022627047900667,46,Ridge,16.971079657926744,,,,,,,,,
0.022171926498413087,0.0019169920291457407,0.00853281021118164,0.0012005762599667047,,{'model__alpha': np.float64(51.128903239308876)},0.0,-3.6264873890296174,-0.17728845219758282,-0.8315728087056782,0.0,-0.9270697299865758,1.3839843852417704,7,Ridge,51.128903239308876,,,,,,,,,
0.020481204986572264,0.0009246391569049673,0.008121013641357422,0.0008110638290267241,,{'model__alpha': np.float64(90.72347540392443)},0.0,-3.523424850162418,-0.16166505340041937,-0.9979500029757564,0.0,-0.9366079813077188,1.3453913868778653,33,Ridge,90.72347540392443,,,,,,,,,
0.019441509246826173,0.00203886059538407,0.007256650924682617,0.0006334529332572815,,{'model__alpha': np.float64(80.36800910670377)},0.0,-3.5380457189764103,-0.16436142570695456,-0.9562322603468392,0.0,-0.9317278810060408,1.350450154751053,25,Ridge,80.36800910670377,,,,,,,,,
0.018308305740356447,0.003464804856288381,0.006415128707885742,0.0007676674109537107,,{'model__alpha': np.float64(91.051540394225)},0.0,-3.5230564896094405,-0.16158992899950997,-0.9992467249171015,0.0,-0.9367786287052103,1.3452703338286132,34,Ridge,91.051540394225,,,,,,,,,
0.015781307220458986,0.0010351033659568283,0.006254339218139648,0.0007461934875570851,,{'model__alpha': np.float64(41.76254901582943)},0.0,-3.6787736633791646,-0.18419893335304116,-0.790577571059925,0.0,-0.9307100335584263,1.4043654778192132,21,Ridge,41.76254901582943,,,,,,,,,
0.01935997009277344,0.0010136558796580103,0.007609319686889648,0.0009278978665264358,,{'model__alpha': np.float64(34.40111578361306)},0.0,-3.7327949280195307,-0.1911400968947088,-0.7586810879219397,0.0,-0.9365232225672357,1.4255182055954998,32,Ridge,34.40111578361306,,,,,,,,,
0.02001357078552246,0.002235262080689374,0.008582162857055663,0.0012118095038389566,,{'model__alpha': np.float64(91.55514857449309)},0.0,-3.522501215274504,-0.16147569956040786,-1.0012342677844046,0.0,-0.9370422365238633,1.3450887336526491,35,Ridge,91.55514857449309,,,,,,,,,
0.020755481719970704,0.0017855203038650072,0.008277320861816406,0.000628841006358768,,{'model__alpha': np.float64(92.79754643679672)},0.0,-3.521183141673075,-0.16119943743106835,-1.00612174676418,0.0,-0.9377008651736645,1.3446622164993975,36,Ridge,92.79754643679672,,,,,,,,,
0.022092771530151368,0.004333000379844293,0.007812595367431641,0.0015528150522072447,,{'model__alpha': np.float64(64.78238690424493)},0.0,-3.5741987377356015,-0.16999502019104828,-0.890809292446507,0.0,-0.9270006100746313,1.3638684294194858,6,Ridge,64.78238690424493,,,,,,,,,
0.01948719024658203,0.0018057061598104472,0.007345724105834961,0.001256800444149336,,{'model__alpha': np.float64(86.93072076584234)},0.0,-3.5280804810883106,-0.1625763667546467,-0.9828460658604605,0.0,-0.9347005827406836,1.3469553406376904,28,Ridge,86.93072076584234,,,,,,,,,
0.01780076026916504,0.00372635288770092,0.0070437431335449215,0.0014271833216817872,,{'model__alpha': np.float64(71.9182849124092)},0.0,-3.5551392426443558,-0.16713274995414973,-0.9211217195114656,0.0,-0.9286787424219943,1.3567013363095355,15,Ridge,71.9182849124092,,,,,,,,,
0.016194725036621095,0.002950965571088936,0.0069080829620361325,0.0012095659450144635,,{'model__alpha': np.float64(10.872298259943877)},0.0,-4.030157776976575,-0.22777743851541854,-0.6667512711809656,0.0,-0.9849372973345917,1.5419535744009283,47,Ridge,10.872298259943877,,,,,,,,,
0.0172274112701416,0.002611384045206198,0.007367134094238281,0.0010697974960196999,,{'model__alpha': np.float64(21.40896854092664)},0.0,-3.8672711504663146,-0.20795083215292776,-0.7049473913994337,0.0,-0.9560338748037351,1.478240621522883,44,Ridge,21.40896854092664,,,,,,,,,
0.015975284576416015,0.0006995491270146533,0.006377696990966797,0.00036033962832986236,,{'model__alpha': np.float64(30.43483208600833)},0.0,-3.767832722673516,-0.19557264090277848,-0.7418089095265894,0.0,-0.9410428546205768,1.4392556597776376,40,Ridge,30.43483208600833,,,,,,,,,
0.01832923889160156,0.002019183702925221,0.007521677017211914,0.001128774037338269,,{'model__alpha': np.float64(52.97793709401013)},0.0,-3.6179383635185465,-0.17613082287677084,-0.8396585074756455,0.0,-0.9267455387741925,1.3806694035846083,4,Ridge,52.97793709401013,,,,,,,,,
0.022523164749145508,0.0024143600624719017,0.00997176170349121,0.0012220942274713466,,{'model__alpha': np.float64(60.29186751947844)},0.0,-3.5888302181890372,-0.1720976000996266,-0.8714731264497253,0.0,-0.9264801889476779,1.369449351126814,1,Ridge,60.29186751947844,,,,,,,,,
0.02199387550354004,0.0033458049261457057,0.009322929382324218,0.0013782101799456091,,{'model__alpha': np.float64(75.18355401205771)},0.0,-3.5478991981730905,-0.1659907586039091,-0.9347969678414463,0.0,-0.9297373849236893,1.3540257751461764,18,Ridge,75.18355401205771,,,,,,,,,
0.027298116683959962,0.0007721740903087588,0.010337066650390626,0.000590347538403765,,{'model__alpha': np.float64(70.65692020912692)},0.0,-3.558170830240183,-0.16760037526138372,-0.915804733339221,0.0,-0.9283151877681576,1.3578308004579394,12,Ridge,70.65692020912692,,,,,,,,,
0.024682903289794923,0.0018696860590779166,0.009464120864868164,0.0009699182355237796,,{'model__alpha': np.float64(53.35066761107073)},0.0,-3.616277454472578,-0.17590471856792056,-0.8412869272364043,0.0,-0.9266938200553806,1.3800262034494728,3,Ridge,53.35066761107073,,,,,,,,,
0.022004175186157226,0.0021188977877377394,0.008939552307128906,0.001343545666242283,,{'model__alpha': np.float64(2.4297111864045013)},0.0,-4.214012346662668,-0.2496176938710808,-0.6429120615380202,0.0,-1.0213084204143539,1.613579283564565,50,Ridge,2.4297111864045013,,,,,,,,,
0.025675630569458006,0.0014477246246067455,0.010605192184448243,0.0008913971261285351,,{'model__alpha': np.float64(88.07922040776846)},0.0,-3.5265914004119665,-0.1622918331800789,-0.9874415132391792,0.0,-0.9352649493662449,1.3464489339800039,29,Ridge,88.07922040776846,,,,,,,,,
0.02614874839782715,0.0021670382349027557,0.010675668716430664,0.0008548278234571063,,{'model__alpha': np.float64(49.04559492506721)},0.0,-3.636765766470063,-0.17866792487143224,-0.8224518222219319,0.0,-0.9275771027126855,1.3879782462299852,11,Ridge,49.04559492506721,,,,,,,,,
0.026059293746948244,0.0006333975458872667,0.010408687591552734,0.0006620070658547486,,{'model__alpha': np.float64(34.9165542802377)},0.0,-3.7285706868898547,-0.19060247229068228,-0.7608938195252382,0.0,-0.936013395741155,1.4238625417599038,30,Ridge,34.9165542802377,,,,,,,,,
0.026621198654174803,0.004302118700357038,0.009705924987792968,0.0018054977774034006,,{'model__alpha': np.float64(26.26232046277794)},0.0,-3.81005647324592,-0.2008604914181673,-0.7244443866533681,0.0,-0.9470722702634911,1.4558135533219387,42,Ridge,26.26232046277794,,,,,,,,,
0.027479791641235353,0.0014713214721282825,0.010095596313476562,0.0004972022229180776,,{'model__alpha': np.float64(75.44877202049526)},0.0,-3.5473478885578613,-0.16590213242149177,-0.9359019380808213,0.0,-0.9298303918120349,1.3538234899731014,19,Ridge,75.44877202049526,,,,,,,,,
0.02290635108947754,0.0035449754116097967,0.007587242126464844,0.0014790887316219194,,{'model__alpha': np.float64(66.9032805643342)},0.0,-3.568031484309592,-0.16908711658807296,-0.8998757003690865,0.0,-0.9273988602533503,1.3615338535739216,10,Ridge,66.9032805643342,,,,,,,,,
0.01941852569580078,0.005209931803553587,0.007904052734375,0.002125959018204606,,{'model__alpha': np.float64(8.163089069906931)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,8.163089069906931,,,,,,,,,
0.020023393630981445,0.006729360166367587,0.009733200073242188,0.004536697875031724,,{'model__alpha': np.float64(6.240312234827206)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,6.240312234827206,,,,,,,,,
0.019086456298828124,0.0027066718687131135,0.006438350677490235,0.00046748193309978977,,{'model__alpha': np.float64(2.1340441464501096)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,2.1340441464501096,,,,,,,,,
0.0168363094329834,0.0011549551802378794,0.006298589706420899,0.0001907330989756047,,{'model__alpha': np.float64(5.9828941152586745)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.9828941152586745,,,,,,,,,
0.01952395439147949,0.001861399591021946,0.0075051307678222655,0.0010734944024838602,,{'model__alpha': np.float64(3.8268708877071362)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.8268708877071362,,,,,,,,,
0.017913627624511718,0.0014927471234070496,0.006854629516601563,0.0006014517896847498,,{'model__alpha': np.float64(5.325421575668598)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.325421575668598,,,,,,,,,
0.018379831314086915,0.004223997751365704,0.00664815902709961,0.0004866475289263633,,{'model__alpha': np.float64(3.7580445562447458)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.7580445562447458,,,,,,,,,
0.017859745025634765,0.002568293938238316,0.0079681396484375,0.001265750538422601,,{'model__alpha': np.float64(4.890505658096641)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,4.890505658096641,,,,,,,,,
0.017768383026123047,0.0016511166727262963,0.007043600082397461,0.0009981911627129818,,{'model__alpha': np.float64(1.7708336940907625)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,1.7708336940907625,,,,,,,,,
0.016013908386230468,0.0016644393134596892,0.0065746307373046875,0.0006915949222708286,,{'model__alpha': np.float64(6.018046012968044)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,6.018046012968044,,,,,,,,,
0.019097089767456055,0.002632121750338832,0.007983112335205078,0.0006360002571260546,,{'model__alpha': np.float64(1.7409218216574744)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,1.7409218216574744,,,,,,,,,
0.022001981735229492,0.002076502143733069,0.009624910354614259,0.0015046541136517434,,{'model__alpha': np.float64(4.515043710572706)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,4.515043710572706,,,,,,,,,
0.02352170944213867,0.0016440992312837005,0.010190820693969727,0.001972216791901773,,{'model__alpha': np.float64(0.008704185932867824)},0.0,-4.486320815675903,-0.20725144719118083,-0.5891814760345029,0.0,-1.0565507477803173,1.7283324345771096,2,Lasso,0.008704185932867824,,,,,,,,,
0.023274612426757813,0.0036940738814996003,0.008929109573364258,0.0019491078440530773,,{'model__alpha': np.float64(9.88387913173956)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,9.88387913173956,,,,,,,,,
0.01881065368652344,0.0017763959655092286,0.00712890625,0.0007038431658057359,,{'model__alpha': np.float64(3.2780636350091625)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.2780636350091625,,,,,,,,,
0.019356966018676758,0.0031345519340785838,0.007566499710083008,0.0009930160826958868,,{'model__alpha': np.float64(5.363466981311923)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.363466981311923,,,,,,,,,
0.01702713966369629,0.0021796729829560183,0.007021427154541016,0.0011214566354222433,,{'model__alpha': np.float64(5.6976181307593325)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.6976181307593325,,,,,,,,,
0.02049703598022461,0.004031492047127266,0.008819055557250977,0.0010705912726912234,,{'model__alpha': np.float64(7.127793648171047)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,7.127793648171047,,,,,,,,,
0.025448131561279296,0.0008776265477959649,0.009724855422973633,0.00018839123446174472,,{'model__alpha': np.float64(3.2969313484146863)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.2969313484146863,,,,,,,,,
0.02192864418029785,0.001684683971861786,0.008985042572021484,0.0004894294082649645,,{'model__alpha': np.float64(5.583521868259424)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.583521868259424,,,,,,,,,
0.020552682876586913,0.003518898355527624,0.0073356151580810545,0.0010713253934041278,,{'model__alpha': np.float64(9.59974044293185)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,9.59974044293185,,,,,,,,,
0.02029409408569336,0.0020962289644291593,0.008331966400146485,0.0010531170689178733,,{'model__alpha': np.float64(3.8380241066404372)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.8380241066404372,,,,,,,,,
0.016799449920654297,0.0034198940098980135,0.007809591293334961,0.0014487609544698418,,{'model__alpha': np.float64(5.065476149484245)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.065476149484245,,,,,,,,,
0.020946455001831055,0.0035163489931823435,0.008437538146972656,0.001428253430955517,,{'model__alpha': np.float64(1.2326378371769646)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,1.2326378371769646,,,,,,,,,
0.019906949996948243,0.0026314960748425693,0.007982301712036132,0.0012447450867919029,,{'model__alpha': np.float64(2.5678178085212164)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,2.5678178085212164,,,,,,,,,
0.02144756317138672,0.0027561183066516204,0.008038663864135742,0.0015645082721303441,,{'model__alpha': np.float64(4.901099091802859)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,4.901099091802859,,,,,,,,,
0.021063804626464844,0.0011285527361665647,0.008549070358276368,0.0006257563949713412,,{'model__alpha': np.float64(9.488043233433979)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,9.488043233433979,,,,,,,,,
0.018479633331298827,0.002063850344923337,0.0070531368255615234,0.0009997657764215725,,{'model__alpha': np.float64(7.3682939489596215)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,7.3682939489596215,,,,,,,,,
0.017760467529296876,0.004262136229180674,0.007069778442382812,0.0013706383599825429,,{'model__alpha': np.float64(2.9081425825142544)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,2.9081425825142544,,,,,,,,,
0.019988298416137695,0.005998362976122497,0.008012533187866211,0.0017761351162624917,,{'model__alpha': np.float64(4.329369686562478)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,4.329369686562478,,,,,,,,,
0.02339334487915039,0.0034917064890306465,0.009773159027099609,0.001726275543563707,,{'model__alpha': np.float64(7.5492569889200025)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,7.5492569889200025,,,,,,,,,
0.022995424270629884,0.0015960588723249057,0.009654712677001954,0.0023667599021024778,,{'model__alpha': np.float64(0.6016026411159718)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,0.6016026411159718,,,,,,,,,
0.025945138931274415,0.004122803282327731,0.010706806182861328,0.0032963157008595832,,{'model__alpha': np.float64(2.0095919017991846)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,2.0095919017991846,,,,,,,,,
0.022478866577148437,0.003521216976747016,0.008854436874389648,0.001141606210285723,,{'model__alpha': np.float64(3.623535168645335)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.623535168645335,,,,,,,,,
0.02211170196533203,0.0026382270215182186,0.008549070358276368,0.001028650504887845,,{'model__alpha': np.float64(1.5390192326822676)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,1.5390192326822676,,,,,,,,,
0.021537208557128908,0.002139827532122728,0.009270477294921874,0.0010829335038223264,,{'model__alpha': np.float64(9.531857932451757)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,9.531857932451757,,,,,,,,,
0.01989583969116211,0.0006565977267938541,0.008437633514404297,0.0005620790690440518,,{'model__alpha': np.float64(9.72904091117779)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,9.72904091117779,,,,,,,,,
0.024872303009033203,0.0017517712449409294,0.010222339630126953,0.0005162292369551213,,{'model__alpha': np.float64(0.020874558905144457)},0.0,-4.465769528228751,-0.16132833531218926,-0.6381156626707376,0.0,-1.0530427052423357,1.7223136308266433,1,Lasso,0.020874558905144457,,,,,,,,,
0.021440505981445312,0.0022824003518051245,0.007972621917724609,0.0006019520139684928,,{'model__alpha': np.float64(7.754025280234659)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,7.754025280234659,,,,,,,,,
0.02200450897216797,0.0038075120180430986,0.008271408081054688,0.0007039554153182386,,{'model__alpha': np.float64(0.8284119425552188)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,0.8284119425552188,,,,,,,,,
0.02037224769592285,0.0031781391857202707,0.0075528621673583984,0.0014141138670049058,,{'model__alpha': np.float64(8.698858255769315)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,8.698858255769315,,,,,,,,,
0.01820845603942871,0.006814472489636323,0.006042861938476562,0.0007798944918641351,,{'model__alpha': np.float64(7.8633930459657)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,7.8633930459657,,,,,,,,,
0.01681971549987793,0.001375616219444519,0.007512331008911133,0.0009951767647997799,,{'model__alpha': np.float64(3.270852786222995)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,3.270852786222995,,,,,,,,,
0.023816871643066406,0.0020689312844835404,0.010010147094726562,0.0008837247714273417,,{'model__alpha': np.float64(5.874763715413527)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,5.874763715413527,,,,,,,,,
0.025590276718139647,0.0031908585892363463,0.010026216506958008,0.00023329976133657643,,{'model__alpha': np.float64(2.564873506971351)},0.0,-4.7999626753239175,-0.012794342592588714,-4.656218815608644,0.0,-1.89379516670503,2.314643746728918,3,Lasso,2.564873506971351,,,,,,,,,
